"scope","path","kind","workspace_state","root_state","canonical_state","workspace_disposition","root_disposition","canonical_capability","retained_destination","required_evidence"
"workspace_and_root_mirror","rag_store/figure_crops/jemh104/formula_jemh104_example_4_quadratic_equation.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/figure_crops/jemh104/formula_jemh104_example_4_quadratic_equation.png","SHA-256 and consumer/provenance audit for rag_store/figure_crops/jemh104/formula_jemh104_example_4_quadratic_equation.png before workspace deletion"
"workspace_and_root_mirror","rag_store/figure_crops/jemh104/formula_jemh104_example_5_factored_form.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/figure_crops/jemh104/formula_jemh104_example_5_factored_form.png","SHA-256 and consumer/provenance audit for rag_store/figure_crops/jemh104/formula_jemh104_example_5_factored_form.png before workspace deletion"
"workspace_and_root_mirror","rag_store/figure_crops/jemh104/formula_jemh104_example_5_quadratic_equation.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/figure_crops/jemh104/formula_jemh104_example_5_quadratic_equation.png","SHA-256 and consumer/provenance audit for rag_store/figure_crops/jemh104/formula_jemh104_example_5_quadratic_equation.png before workspace deletion"
"workspace_and_root_mirror","rag_store/figure_crops/jemh104/formula_jemh104_example_quadratic_equation_1.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/figure_crops/jemh104/formula_jemh104_example_quadratic_equation_1.png","SHA-256 and consumer/provenance audit for rag_store/figure_crops/jemh104/formula_jemh104_example_quadratic_equation_1.png before workspace deletion"
"workspace_and_root_mirror","rag_store/figure_crops/jemh104/formula_jemh104_example_quadratic_equation_2.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/figure_crops/jemh104/formula_jemh104_example_quadratic_equation_2.png","SHA-256 and consumer/provenance audit for rag_store/figure_crops/jemh104/formula_jemh104_example_quadratic_equation_2.png before workspace deletion"
"workspace_and_root_mirror","rag_store/figure_crops/jemh104/formula_jemh104_example_quadratic_equation_3.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/figure_crops/jemh104/formula_jemh104_example_quadratic_equation_3.png","SHA-256 and consumer/provenance audit for rag_store/figure_crops/jemh104/formula_jemh104_example_quadratic_equation_3.png before workspace deletion"
"workspace_and_root_mirror","rag_store/figure_crops/jemh104/formula_jemh104_example_quadratic_equation_4.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/figure_crops/jemh104/formula_jemh104_example_quadratic_equation_4.png","SHA-256 and consumer/provenance audit for rag_store/figure_crops/jemh104/formula_jemh104_example_quadratic_equation_4.png before workspace deletion"
"workspace_and_root_mirror","rag_store/figure_crops/jemh104/formula_jemh104_factorization_step_1.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/figure_crops/jemh104/formula_jemh104_factorization_step_1.png","SHA-256 and consumer/provenance audit for rag_store/figure_crops/jemh104/formula_jemh104_factorization_step_1.png before workspace deletion"
"workspace_and_root_mirror","rag_store/figure_crops/jemh104/formula_jemh104_factorization_step_2.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/figure_crops/jemh104/formula_jemh104_factorization_step_2.png","SHA-256 and consumer/provenance audit for rag_store/figure_crops/jemh104/formula_jemh104_factorization_step_2.png before workspace deletion"
"workspace_and_root_mirror","rag_store/figure_crops/jemh104/formula_jemh104_factorized_form.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/figure_crops/jemh104/formula_jemh104_factorized_form.png","SHA-256 and consumer/provenance audit for rag_store/figure_crops/jemh104/formula_jemh104_factorized_form.png before workspace deletion"
"workspace_and_root_mirror","rag_store/figure_crops/jemh104/formula_jemh104_general_form_of_a_quadratic_equation.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/figure_crops/jemh104/formula_jemh104_general_form_of_a_quadratic_equation.png","SHA-256 and consumer/provenance audit for rag_store/figure_crops/jemh104/formula_jemh104_general_form_of_a_quadratic_equation.png before workspace deletion"
"workspace_and_root_mirror","rag_store/figure_crops/jemh104/formula_jemh104_general_form_of_quadratic_equation.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/figure_crops/jemh104/formula_jemh104_general_form_of_quadratic_equation.png","SHA-256 and consumer/provenance audit for rag_store/figure_crops/jemh104/formula_jemh104_general_form_of_quadratic_equation.png before workspace deletion"
"workspace_and_root_mirror","rag_store/figure_crops/jemh104/formula_jemh104_general_polynomial_equation.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/figure_crops/jemh104/formula_jemh104_general_polynomial_equation.png","SHA-256 and consumer/provenance audit for rag_store/figure_crops/jemh104/formula_jemh104_general_polynomial_equation.png before workspace deletion"
"workspace_and_root_mirror","rag_store/figure_crops/jemh104/formula_jemh104_general_quadratic_equation.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/figure_crops/jemh104/formula_jemh104_general_quadratic_equation.png","SHA-256 and consumer/provenance audit for rag_store/figure_crops/jemh104/formula_jemh104_general_quadratic_equation.png before workspace deletion"
"workspace_and_root_mirror","rag_store/figure_crops/jemh104/formula_jemh104_general_quadratic_equation_form.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/figure_crops/jemh104/formula_jemh104_general_quadratic_equation_form.png","SHA-256 and consumer/provenance audit for rag_store/figure_crops/jemh104/formula_jemh104_general_quadratic_equation_form.png before workspace deletion"
"workspace_and_root_mirror","rag_store/figure_crops/jemh104/formula_jemh104_general_quadratic_equation_standard_form.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/figure_crops/jemh104/formula_jemh104_general_quadratic_equation_standard_form.png","SHA-256 and consumer/provenance audit for rag_store/figure_crops/jemh104/formula_jemh104_general_quadratic_equation_standard_form.png before workspace deletion"
"workspace_and_root_mirror","rag_store/figure_crops/jemh104/formula_jemh104_initial_equation_for_marbles_problem.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/figure_crops/jemh104/formula_jemh104_initial_equation_for_marbles_problem.png","SHA-256 and consumer/provenance audit for rag_store/figure_crops/jemh104/formula_jemh104_initial_equation_for_marbles_problem.png before workspace deletion"
"workspace_and_root_mirror","rag_store/figure_crops/jemh104/formula_jemh104_initial_equation_for_toys_problem.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/figure_crops/jemh104/formula_jemh104_initial_equation_for_toys_problem.png","SHA-256 and consumer/provenance audit for rag_store/figure_crops/jemh104/formula_jemh104_initial_equation_for_toys_problem.png before workspace deletion"
"workspace_and_root_mirror","rag_store/figure_crops/jemh104/formula_jemh104_intermediate_step_for_example_2_i.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/figure_crops/jemh104/formula_jemh104_intermediate_step_for_example_2_i.png","SHA-256 and consumer/provenance audit for rag_store/figure_crops/jemh104/formula_jemh104_intermediate_step_for_example_2_i.png before workspace deletion"
"workspace_and_root_mirror","rag_store/figure_crops/jemh104/formula_jemh104_introductory_quadratic_equation.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/figure_crops/jemh104/formula_jemh104_introductory_quadratic_equation.png","SHA-256 and consumer/provenance audit for rag_store/figure_crops/jemh104/formula_jemh104_introductory_quadratic_equation.png before workspace deletion"
"workspace_and_root_mirror","rag_store/figure_crops/jemh104/formula_jemh104_lhs_expansion_for_example_2_i.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/figure_crops/jemh104/formula_jemh104_lhs_expansion_for_example_2_i.png","SHA-256 and consumer/provenance audit for rag_store/figure_crops/jemh104/formula_jemh104_lhs_expansion_for_example_2_i.png before workspace deletion"
"workspace_and_root_mirror","rag_store/figure_crops/jemh104/formula_jemh104_linear_form_from_example_ii.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/figure_crops/jemh104/formula_jemh104_linear_form_from_example_ii.png","SHA-256 and consumer/provenance audit for rag_store/figure_crops/jemh104/formula_jemh104_linear_form_from_example_ii.png before workspace deletion"
"workspace_and_root_mirror","rag_store/figure_crops/jemh104/formula_jemh104_product_expression_1.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/figure_crops/jemh104/formula_jemh104_product_expression_1.png","SHA-256 and consumer/provenance audit for rag_store/figure_crops/jemh104/formula_jemh104_product_expression_1.png before workspace deletion"
"workspace_and_root_mirror","rag_store/figure_crops/jemh104/formula_jemh104_product_expression_2.png","data_or_visual_asset","present","byte_identical","absent","archive_outside_runtime","retain_outside_runtime","no canonical runtime equivalent (non-runtime source, tool, asset, or provenance)","rag_store/figure_crops/jemh104/formula_jemh104_product_expression_2.png","SHA-256 and consumer/provenance audit for rag_store/figure_crops/jemh104/formula_jemh104_product_expression_2.png before workspace deletion"
